TARGET_B,ID,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,LOG_GiftAvg36,LOG_GiftAvgAll,LOG_GiftAvgLast,LOG_GiftCnt36,LOG_GiftCntAll,LOG_GiftCntCard36,LOG_GiftCntCardAll,REP_StatusCat96NK,IMP_DemAge,IMP_LOG_GiftAvgCard36,IMP_REP_DemMedIncome,M_DemAge,M_LOG_GiftAvgCard36,M_REP_DemMedIncome
0,101919,26,29,11,24,23,4,10,9,0,35,F,U,"87,000",30,2.397895273,2.602689685,2.772588722,0.693147181,1.098612289,0.693147181,0.693147181,A,36,2.397895273,60508,0,0,0
1,101972,17,17,10,15,13,4,6,5,0,39,F,U,"84,400",35,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,N,59.26291209,3.044522438,53570.85049,1,0,1
1,102011,15,93,13,34,69,5,15,26,1,43,F,U,"57,600",35,3.33220451,3.040705639,3.36729583,1.386294361,2.63905733,0.693147181,1.945910149,L,43,3.258096538,57228,0,0,0
0,102037,26,74,11,31,55,5,5,19,1,49,F,H,"48,500",36,3.157000421,2.772588722,3.258096538,1.098612289,2.079441542,0,1.386294361,A,32,2.585531718,42176,0,1,0
0,102099,24,44,12,34,38,6,17,17,0,31,M,U,"32,500",0,2.674148649,2.533696814,2.772588722,1.098612289,1.791759469,0.693147181,1.098612289,A,73,2.772588722,19618,0,0,0
0,102101,16,20,14,22,19,6,10,8,0,10,M,H,"30,000",22,2.48490665,2.302585093,2.564949358,1.098612289,1.386294361,0.693147181,0.693147181,N,61,2.564949358,27121,0,0,0
1,2757,17,76,24,45,71,11,21,28,1,9,F,U,"77,000",11,2.302585093,2.235376343,1.791759469,1.609437912,2.890371758,1.386294361,1.945910149,A,35,2.26902831,31563,0,0,0
1,102163,15,15,11,15,13,5,7,6,0,23,F,H,"82,500",41,3.258096538,3.258096538,3.258096538,0.693147181,0.693147181,0.693147181,0.693147181,N,54,3.258096538,56157,0,0,0
1,102181,18,76,8,28,51,4,14,21,0,11,F,H,"91,500",43,2.708050201,2.660259537,2.708050201,1.609437912,2.397895273,1.098612289,1.945910149,A,63,2.708050201,56157,0,0,0
1,102222,24,120,12,32,78,5,15,31,1,16,F,H,"54,500",33,2.397895273,2.263844265,2.397895273,1.098612289,3.091042453,1.098612289,2.48490665,A,64,2.397895273,40898,0,0,0
1,6932,8,105,35,56,111,8,19,33,1,11,M,U,"111,000",31,2.140066164,2.111424588,2.397895273,1.945910149,3.555348062,1.098612289,2.48490665,A,80,2.014903021,56722,0,0,0
0,102292,15,64,14,33,52,6,15,21,1,30,F,H,"27,400",22,2.554121719,2.265921109,2.772588722,2.079441542,2.708050201,1.386294361,2.079441542,A,84,2.48490665,27183,0,0,0
1,102351,16,32,13,26,25,6,11,9,0,9,F,H,"78,700",31,2.662355242,2.662355242,2.772588722,1.386294361,1.386294361,1.098612289,1.098612289,A,64,2.917770732,29646,0,0,0
0,3242,16,64,29,48,70,6,17,24,1,0,F,U,"62,900",0,2.501435952,2.380471632,2.48490665,2.397895273,3.295836866,1.945910149,2.48490665,A,66,2.498973907,45337,0,0,0
1,102398,18,128,7,22,58,4,14,27,1,25,F,H,"44,200",14,2.549445171,1.819698838,2.63905733,1.791759469,3.218875825,1.386294361,2.197224577,A,69,2.685804592,29691,0,0,0
0,102511,16,53,13,33,41,6,15,16,0,18,U,U,"66,400",32,2.327277706,2.215937286,2.397895273,1.609437912,1.945910149,1.098612289,1.386294361,A,59.26291209,2.351375257,53570.85049,1,0,1
1,102589,21,90,13,29,61,6,13,24,1,43,M,U,"46,500",33,2.397895273,2.16676537,2.397895273,1.609437912,2.772588722,1.098612289,2.302585093,A,71,2.397895273,57019,0,0,0
0,102594,24,92,12,33,60,6,16,23,0,49,F,U,"58,400",31,3.258096538,2.772588722,3.258096538,1.098612289,1.791759469,0.693147181,1.098612289,A,59.26291209,3.258096538,53570.85049,1,0,1
1,102665,16,28,14,28,25,6,13,11,1,30,M,H,"42,400",47,2.277267285,2.277267285,2.397895273,1.609437912,1.609437912,1.386294361,1.386294361,A,57,2.233235015,41487,0,0,0
0,104543,17,68,14,33,54,6,15,20,1,44,M,U,"20,600",37,2.48490665,2.104134154,2.48490665,1.098612289,2.397895273,0.693147181,2.079441542,A,59.26291209,2.48490665,53570.85049,1,0,1
1,102742,17,113,14,33,63,6,15,27,1,45,M,H,"23,800",35,2.367436065,2.033397603,2.48490665,1.386294361,2.48490665,0.693147181,2.079441542,A,53,2.48490665,35884,0,0,0
1,102741,23,105,12,34,59,6,17,25,0,45,F,U,"23,800",35,3.044522438,2.736313666,3.044522438,1.098612289,2.079441542,1.098612289,1.609437912,A,75,3.044522438,35884,0,0,0
0,102827,24,44,11,32,36,6,16,16,0,45,M,H,"38,300",31,3.044522438,2.983153491,3.044522438,1.098612289,1.609437912,0.693147181,0.693147181,A,67,3.044522438,36071,0,0,0
0,102948,24,56,13,33,45,6,15,18,0,30,M,H,"52,300",43,2.772588722,2.58021683,2.772588722,1.098612289,1.791759469,1.098612289,1.609437912,A,62,2.772588722,42094,0,0,0
0,102988,16,69,11,31,57,5,15,22,1,0,M,U,"41,900",0,2.164471791,1.930071085,2.302585093,2.079441542,2.995732274,1.791759469,2.63905733,A,42,2.151762203,53570.85049,0,0,1
0,103011,19,93,13,32,54,6,6,23,0,37,M,H,"54,700",40,2.708050201,2.607861474,2.772588722,1.386294361,2.079441542,0,1.386294361,A,63,2.585531718,36512,0,1,0
1,103111,19,19,10,17,15,4,4,6,0,44,F,H,"50,900",19,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0,0,N,30,2.585531718,51667,0,1,0
0,103174,24,24,7,17,15,3,7,6,0,42,F,U,"71,400",41,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,25,2.772588722,41685,0,0,0
1,103260,25,89,10,29,64,5,14,24,1,39,M,U,"58,900",25,2.397895273,2.280339484,2.397895273,1.386294361,2.944438979,0.693147181,2.079441542,A,31,2.397895273,53570.85049,0,0,1
0,103238,18,119,11,32,79,6,17,32,1,36,F,U,"44,600",26,1.998773639,1.778336449,1.791759469,2.197224577,3.688879454,1.945910149,2.995732274,A,77,1.921324674,52970,0,0,0
1,103298,26,31,9,22,23,4,4,8,0,42,F,H,"58,800",26,2.602689685,2.602689685,2.772588722,1.098612289,1.098612289,0,0,A,26,2.585531718,45529,0,1,0
0,103310,23,97,12,31,65,6,15,27,0,25,F,H,"65,300",17,3.258096538,3.723280881,3.258096538,0.693147181,1.791759469,0.693147181,1.386294361,A,82,3.258096538,45529,0,0,0
1,103330,21,75,12,31,46,6,15,19,0,34,F,H,"91,500",22,3.044522438,2.427454075,3.044522438,1.098612289,1.945910149,1.098612289,1.609437912,A,52,3.044522438,61313,0,0,0
0,190842,26,101,10,30,59,5,15,26,1,24,F,U,"53,100",22,2.833213344,2.520917087,2.890371758,1.098612289,2.302585093,0.693147181,2.079441542,A,47,2.772588722,61313,0,0,0
0,1505,19,52,25,46,69,11,21,26,0,44,M,U,"85,600",39,2.708050201,2.630448955,2.397895273,1.791759469,2.197224577,1.609437912,1.609437912,A,59.26291209,2.772588722,53570.85049,1,0,1
1,103488,15,126,11,26,50,4,11,19,1,36,F,H,"47,600",36,2.140066164,1.860974538,1.252762969,2.079441542,3.17805383,1.386294361,2.63905733,A,67,2.233235015,37876,0,0,0
1,103468,18,91,13,34,42,6,6,20,0,36,F,U,"47,600",36,2.525728644,2.091864062,2.772588722,1.098612289,2.397895273,0,1.791759469,A,56,2.585531718,37876,0,1,0
1,103543,18,130,8,24,59,4,12,24,1,53,M,H,"40,200",47,2.351375257,2.323367632,2.564949358,1.609437912,3.36729583,1.098612289,2.564949358,A,78,2.140066164,31883,0,0,0
1,103566,18,129,13,34,81,6,6,32,1,36,M,H,"41,700",45,3.091042453,2.817203515,3.091042453,1.098612289,2.772588722,0,2.197224577,A,76,2.585531718,41084,0,1,0
1,103593,18,113,12,30,71,5,13,28,1,53,F,U,"39,700",36,2.564949358,2.251291799,2.564949358,0.693147181,2.944438979,0.693147181,2.197224577,A,82,2.564949358,53570.85049,0,0,1
1,103613,25,41,10,27,32,5,14,14,0,43,F,H,"27,500",29,2.772588722,2.327277706,2.772588722,1.098612289,1.609437912,1.098612289,1.386294361,A,59,2.772588722,24464,0,0,0
1,103644,16,52,15,35,43,6,15,17,0,36,F,U,"37,600",40,1.673351238,1.945910149,1.791759469,1.386294361,2.079441542,0.693147181,1.386294361,A,59.26291209,1.791759469,53570.85049,1,0,1
0,103664,15,15,8,9,9,3,4,4,0,51,M,U,"34,400",37,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0.693147181,0.693147181,L,59.26291209,3.044522438,27273,1,0,0
0,103679,20,20,11,17,16,5,5,6,0,45,M,U,"48,100",39,3.258096538,3.258096538,3.258096538,0.693147181,0.693147181,0,0,N,59.26291209,2.585531718,37703,1,1,0
0,103707,17,24,14,24,24,6,11,9,1,45,M,U,"41,000",34,2.277267285,2.277267285,2.397895273,1.609437912,1.609437912,1.386294361,1.386294361,N,59,2.233235015,42450,0,0,0
1,103728,16,129,13,33,67,5,14,28,1,49,M,H,"49,100",35,2.367436065,1.882513833,2.63905733,1.386294361,2.708050201,1.386294361,2.48490665,A,71,2.367436065,40847,0,0,0
0,103756,16,16,10,15,12,4,6,5,0,45,M,H,"41,500",33,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,49,2.772588722,36566,0,0,0
0,103774,19,34,13,29,28,6,14,12,1,40,M,H,"69,500",52,2.119863456,2.079441542,1.945910149,1.945910149,2.079441542,1.609437912,1.609437912,A,55,2.1690537,41648,0,0,0
0,103856,18,125,15,30,59,5,11,22,1,51,F,U,"27,800",33,2.772588722,2.457021446,2.772588722,0.693147181,1.945910149,0.693147181,1.609437912,N,59.26291209,2.772588722,53570.85049,1,0,1
1,103857,19,76,13,35,59,6,17,22,0,51,M,U,"27,800",33,3.044522438,2.917770732,2.772588722,1.098612289,1.945910149,0.693147181,1.609437912,A,59.26291209,3.258096538,53570.85049,1,0,1
1,103920,15,28,8,20,19,4,10,8,0,53,M,U,"32,500",32,1.981001469,1.903598951,1.791759469,1.609437912,2.079441542,1.098612289,1.098612289,A,43,1.791759469,29081,0,0,0
1,103982,22,105,13,33,69,6,17,29,1,43,M,H,"48,600",32,2.763800216,2.551006452,2.708050201,2.079441542,2.890371758,1.791759469,2.48490665,A,64,2.747270914,41165,0,0,0
1,104004,19,102,13,33,65,6,15,30,1,53,U,H,"61,900",37,2.397895273,2.05796251,2.397895273,1.386294361,2.564949358,1.386294361,2.197224577,A,70,2.397895273,33469,0,0,0
1,104049,17,69,13,24,46,6,12,17,1,53,M,U,"36,700",50,1.481604541,1.427916036,1.791759469,1.791759469,2.564949358,1.609437912,2.197224577,A,59.26291209,1.504077397,29464,1,0,0
0,104059,15,29,12,24,22,5,10,9,0,48,F,U,"41,900",45,1.945910149,1.832581464,1.791759469,1.386294361,1.609437912,1.098612289,1.098612289,A,59,1.609437912,36081,0,0,0
1,104108,19,123,13,34,74,6,17,32,1,22,F,H,"60,900",15,2.785011242,2.548663616,1.791759469,1.791759469,2.995732274,1.609437912,2.564949358,A,70,2.931193752,33947,0,0,0
1,104177,15,103,10,26,55,4,4,25,0,13,F,H,"98,500",39,2.233235015,2.005525859,1.791759469,1.386294361,2.079441542,0,1.098612289,A,55,2.585531718,49134,0,1,0
0,104181,19,128,6,21,54,3,10,22,1,24,F,U,"86,800",36,1.791759469,1.556037136,1.791759469,1.609437912,2.890371758,0.693147181,2.079441542,A,59.26291209,1.791759469,49134,1,0,0
0,104176,17,125,9,24,72,4,13,29,1,24,F,U,"81,600",36,2.397895273,2.24495598,2.397895273,1.386294361,3.33220451,1.098612289,2.833213344,A,37,2.397895273,49134,0,0,0
1,104214,16,127,13,31,82,5,13,30,1,28,M,H,"61,800",31,2.397895273,2.218115936,2.48490665,1.098612289,3.610917913,1.098612289,2.995732274,A,66,2.397895273,42043,0,0,0
1,103876,21,40,12,30,32,6,14,13,0,28,F,H,"61,300",53,2.674148649,2.457021446,3.044522438,1.098612289,1.386294361,0.693147181,1.098612289,A,67,3.044522438,42043,0,0,0
1,104234,19,119,12,33,65,5,15,27,1,14,M,H,"91,500",30,2.512035317,2.316487998,2.564949358,1.386294361,2.708050201,0.693147181,1.945910149,A,42,2.48490665,62413,0,0,0
1,104236,15,23,11,21,19,5,9,8,0,36,M,H,"30,000",39,2.397895273,2.397895273,2.397895273,1.386294361,1.386294361,0.693147181,0.693147181,N,59,2.397895273,40400,0,0,0
0,104260,18,110,13,35,75,6,17,29,1,36,F,U,"46,700",43,2.228938553,2.174751722,2.197224577,2.079441542,3.044522438,1.386294361,2.564949358,A,37,2.197224577,57169,0,0,0
1,104259,22,91,12,34,60,6,17,26,1,36,F,H,"47,700",49,2.772588722,2.312535424,2.772588722,1.386294361,2.397895273,1.098612289,2.079441542,A,49,2.772588722,57169,0,0,0
1,104267,19,128,11,30,68,5,15,29,1,43,M,U,"28,400",25,1.85629799,1.693779061,1.098612289,1.791759469,2.833213344,1.609437912,2.564949358,A,59.26291209,1.981001469,43125,1,0,0
0,104271,16,123,14,35,76,6,17,33,1,44,F,U,"65,900",33,2.09679018,1.960094784,1.791759469,2.079441542,3.091042453,1.609437912,2.708050201,A,73,2.140066164,55476,0,0,0
0,104334,16,16,12,17,14,5,5,6,0,25,F,U,"78,700",5,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0,0,N,59.26291209,2.585531718,62843,1,1,0
0,104364,16,20,14,21,19,6,9,7,0,26,F,U,"35,300",58,2.602689685,2.602689685,2.772588722,1.098612289,1.098612289,0.693147181,0.693147181,N,47,2.772588722,50805,0,0,0
1,104394,16,32,14,30,29,6,13,11,1,24,F,H,"95,800",26,2.151762203,2.151762203,2.397895273,1.791759469,1.791759469,1.098612289,1.098612289,A,62,2.197224577,68359,0,0,0
1,104442,19,74,13,35,54,6,17,23,0,14,F,H,"217,200",25,3.511545439,3.191710157,3.583518939,1.098612289,1.945910149,0.693147181,1.386294361,A,51,3.433987205,60858,0,0,0
1,185525,8,52,12,31,43,6,16,18,1,14,M,H,"107,600",22,2.944438979,2.590017134,0,1.098612289,1.945910149,1.098612289,1.791759469,A,48,2.944438979,60858,0,0,0
0,104487,18,130,13,33,63,6,16,28,1,45,F,H,"28,400",34,2.685804592,2.236445291,3.044522438,1.386294361,2.48490665,0.693147181,2.079441542,A,61,2.48490665,41981,0,0,0
1,186965,6,110,18,37,76,6,15,32,1,53,F,H,"27,100",34,2.63905733,2.386006701,2.397895273,1.098612289,2.772588722,0.693147181,1.945910149,A,66,2.708050201,35536,0,0,0
1,104721,19,77,12,33,52,6,17,22,0,18,F,U,"141,900",25,2.351375257,2.123458427,2.48490665,1.609437912,2.48490665,1.098612289,1.609437912,A,30,2.251291799,53570.85049,0,0,1
0,104533,17,33,14,30,28,6,13,11,0,35,U,U,"111,000",30,2.379546134,2.379546134,2.63905733,1.791759469,1.791759469,1.386294361,1.386294361,A,57,2.367436065,53570.85049,0,0,1
0,104587,15,16,13,18,15,5,7,6,0,25,F,U,"37,400",26,3.931825633,3.931825633,3.931825633,0.693147181,1.098612289,0.693147181,0.693147181,N,59.26291209,3.931825633,53570.85049,1,0,1
1,104606,17,57,11,25,45,6,16,21,1,16,F,H,"54,700",32,2.26902831,2.22678338,2.397895273,1.945910149,2.772588722,1.791759469,2.197224577,A,67,2.261763099,37239,0,0,0
0,104632,15,129,11,30,67,5,5,29,1,21,U,U,"48,900",27,1.945910149,1.848454813,1.945910149,1.609437912,2.944438979,0,2.397895273,A,59.26291209,2.585531718,53570.85049,1,1,1
0,1789,17,65,11,31,64,5,16,26,1,33,M,U,"61,300",49,2.397895273,2.302585093,2.397895273,2.397895273,3.258096538,1.945910149,2.48490665,A,79,2.397895273,46044,0,0,0
0,98796,15,81,15,35,60,6,15,21,1,36,F,H,"183,500",26,2.32238772,2.039920784,2.397895273,1.791759469,2.63905733,1.098612289,2.079441542,A,59.26291209,2.397895273,122751,1,0,0
0,104801,26,91,10,32,67,5,16,27,1,14,F,H,"184,300",29,2.415913778,2.18492705,2.397895273,1.791759469,2.995732274,0.693147181,1.945910149,A,47,2.48490665,122751,0,0,0
1,104848,17,80,12,26,45,5,14,20,1,15,F,H,"99,300",24,2.128231706,1.830980182,2.302585093,1.791759469,2.890371758,1.609437912,2.197224577,A,82,2.140066164,62206,0,0,0
0,104876,21,113,12,27,66,6,13,26,1,14,M,U,"114,100",32,3.258096538,2.549445171,3.258096538,0.693147181,2.397895273,0.693147181,2.397895273,A,59.26291209,3.258096538,53570.85049,1,0,1
1,104891,17,86,13,33,54,6,17,25,1,17,M,U,"74,000",24,2.772588722,2.610069793,3.044522438,1.098612289,2.397895273,0.693147181,1.945910149,A,80,2.772588722,53570.85049,0,0,1
1,282,20,87,14,27,39,5,10,13,0,35,M,H,"111,700",27,3.044522438,2.24495598,3.044522438,0.693147181,2.302585093,0.693147181,0.693147181,N,30,3.044522438,89077,0,0,0
0,4956,17,130,13,32,101,6,16,32,1,0,M,H,"87,300",0,2.740840024,2.234306252,3.258096538,1.609437912,3.496507562,1.609437912,3.044522438,A,87,2.740840024,78595,0,0,0
0,104968,15,129,11,31,79,5,16,32,1,49,M,U,"50,600",40,1.654411278,1.731655545,1.609437912,2.63905733,4.025351691,2.079441542,3.218875825,A,59.26291209,1.691939134,53570.85049,1,0,1
0,188435,6,69,17,36,54,8,8,22,1,0,M,H,"40,900",0,3.511545439,2.890371758,3.044522438,1.098612289,2.079441542,0,1.386294361,A,59.26291209,2.585531718,35728,1,1,0
0,105072,15,131,12,29,68,5,12,29,1,42,F,H,"57,600",30,2.054123734,2.010894999,2.302585093,1.791759469,2.995732274,1.386294361,2.397895273,A,51,1.945910149,42206,0,0,0
1,105144,16,40,12,30,32,5,14,14,1,30,F,U,"42,400",54,1.648658626,1.609437912,1.386294361,1.791759469,2.197224577,1.609437912,1.791759469,A,59.26291209,1.704748092,44626,1,0,0
1,105180,22,114,11,32,75,5,15,29,1,35,F,H,"58,600",16,2.729811693,2.397895273,2.708050201,1.386294361,2.890371758,0.693147181,2.564949358,A,59,2.708050201,79189,0,0,0
0,105213,18,43,13,32,37,6,16,16,1,35,F,U,"85,600",31,2.564949358,2.397895273,2.397895273,1.609437912,2.079441542,0.693147181,0.693147181,A,59.26291209,2.197224577,61188,1,0,0
0,105295,17,30,13,26,23,6,12,10,1,45,M,U,"25,800",30,2.351375257,2.360854001,2.397895273,1.609437912,1.791759469,1.386294361,1.386294361,A,59.26291209,2.302585093,36661,1,0,0
0,105296,17,40,12,30,29,5,13,12,0,45,M,U,"25,800",30,2.564949358,2.302585093,2.772588722,1.098612289,1.386294361,0.693147181,1.098612289,A,59.26291209,2.772588722,36661,1,0,0
1,105305,21,113,11,30,71,6,16,29,1,53,M,U,"24,900",31,1.824549292,1.749199855,1.609437912,1.791759469,3.044522438,1.791759469,2.48490665,A,59.26291209,1.824549292,53570.85049,1,0,1
1,105325,17,126,10,31,67,6,17,31,1,36,F,U,"22,700",29,1.435084525,1.238374231,1.791759469,2.397895273,3.63758616,1.945910149,3.044522438,A,59.26291209,1.300191662,38997,1,0,0
1,105331,18,30,11,24,21,4,4,8,0,45,M,H,"23,700",56,2.602689685,2.602689685,3.044522438,1.098612289,1.098612289,0,0,A,49,2.585531718,40250,0,1,0
1,105347,16,74,12,32,55,6,16,23,1,36,F,U,"26,300",31,2.602689685,2.242835089,2.772588722,1.609437912,2.564949358,0.693147181,1.609437912,A,51,2.397895273,40680,0,0,0
1,105371,20,105,13,35,77,6,17,29,1,53,U,U,"20,800",32,2.871868286,2.900322089,3.044522438,1.386294361,2.890371758,0.693147181,2.48490665,A,65,2.397895273,53570.85049,0,0,1
0,19829,18,32,4,10,10,2,2,4,0,32,F,H,"32,000",32,2.48490665,2.48490665,2.890371758,1.098612289,1.098612289,0,0,A,81,2.585531718,39946,0,1,0
0,105415,18,104,13,31,60,6,6,25,0,53,F,U,"17,700",28,2.917770732,2.539236994,3.044522438,1.098612289,1.945910149,0,1.098612289,A,80,2.585531718,31136,0,1,0
1,105431,24,41,13,31,34,6,15,14,0,48,M,U,"33,200",37,2.970414466,2.517696473,3.258096538,1.098612289,1.791759469,1.098612289,1.386294361,A,54,2.970414466,53570.85049,0,0,1
0,105546,18,92,12,31,52,5,5,22,1,34,F,H,"82,900",34,2.890371758,2.525728644,2.944438979,1.098612289,2.197224577,0,1.609437912,A,63,2.585531718,67123,0,1,0
0,105579,21,21,9,16,14,3,6,5,0,42,M,U,"80,600",21,2.772588722,2.772588722,2.772588722,0.693147181,0.693147181,0.693147181,0.693147181,N,33,2.772588722,53570.85049,0,0,1
0,105616,15,125,15,37,81,6,17,34,1,45,M,U,"37,500",35,2.772588722,2.583997552,2.772588722,1.609437912,3.044522438,1.098612289,2.397895273,A,75,2.772588722,53570.85049,0,0,1
0,105641,18,63,13,33,51,6,15,20,0,36,M,U,"38,000",34,2.457021446,2.197224577,2.564949358,1.386294361,2.48490665,1.098612289,2.079441542,A,86,2.397895273,53570.85049,0,0,1
0,2162,19,93,19,35,78,9,16,28,1,36,U,U,"46,300",36,2.442347035,2.369308725,2.079441542,1.609437912,2.63905733,1.098612289,2.197224577,A,59.26291209,2.397895273,47321,1,0,0
1,105660,24,80,12,33,51,6,16,22,0,46,M,U,"43,000",29,2.602689685,2.302585093,2.397895273,1.098612289,2.079441542,0.693147181,1.386294361,A,59.26291209,2.397895273,53570.85049,1,0,1
0,105691,16,57,10,16,26,5,8,11,0,37,M,H,"63,800",46,3.044522438,2.772588722,3.044522438,0.693147181,1.098612289,0.693147181,1.098612289,A,65,3.044522438,44096,0,0,0
1,160716,17,121,14,33,73,6,17,30,1,25,F,U,"31,700",15,1.891604804,1.773255998,1.791759469,2.197224577,3.295836866,1.791759469,2.708050201,A,59.26291209,1.916922612,53570.85049,1,0,1
1,105741,22,76,12,33,61,6,16,23,1,16,M,H,"58,100",34,3.044522438,2.890371758,3.044522438,1.098612289,2.397895273,1.098612289,1.945910149,A,53,3.044522438,48976,0,0,0
1,105827,6,69,29,48,77,12,21,28,1,30,F,H,"35,100",38,2.843163675,2.631169157,3.258096538,1.945910149,2.995732274,1.386294361,2.197224577,A,47,3.044522438,35700,0,0,0
1,105823,15,65,18,37,67,6,15,23,1,12,M,U,"73,800",23,2.197224577,2.014903021,1.791759469,1.791759469,2.397895273,1.386294361,1.609437912,A,51,2.037316615,61057,0,0,0
0,105867,16,16,12,17,14,5,5,6,0,30,F,U,"45,800",23,3.044522438,3.044522438,3.044522438,0.693147181,0.693147181,0,0,N,59.26291209,2.585531718,26413,1,1,0
0,105888,18,30,10,22,20,4,4,7,0,0,M,H,"45,200",0,2.772588722,2.397895273,2.772588722,0.693147181,1.098612289,0,0,A,59.26291209,2.585531718,40830,1,1,0
1,105923,17,111,13,28,56,6,13,24,1,16,F,H,"48,100",33,2.128231706,1.925707442,2.302585093,1.791759469,3.091042453,1.609437912,2.708050201,A,82,2.197224577,44472,0,0,0
0,106053,26,53,10,30,40,5,5,17,0,41,F,H,"24,000",19,3.044522438,2.505525937,3.044522438,0.693147181,1.609437912,0,0.693147181,A,69,2.585531718,38207,0,1,0
0,106139,26,122,9,28,71,4,4,28,0,53,M,U,"26,300",40,2.708050201,2.397895273,2.708050201,0.693147181,2.833213344,0,1.609437912,A,42,2.585531718,45315,0,1,0
1,106161,16,130,8,24,69,4,13,31,1,53,F,U,"17,200",40,1.749199855,1.786746927,1.945910149,2.197224577,3.401197382,2.079441542,2.995732274,A,65,1.768149604,39375,0,0,0
0,106209,17,41,12,29,34,6,16,15,1,41,M,U,"28,800",49,1.928618652,1.887069649,1.945910149,2.197224577,2.397895273,2.079441542,2.197224577,A,68,1.903598951,34161,0,0,0
0,106204,18,30,10,23,20,5,11,9,0,31,F,H,"25,100",33,2.615203651,2.615203651,2.772588722,1.386294361,1.386294361,1.098612289,1.098612289,A,79,2.525728644,34161,0,0,0
0,106249,15,126,15,35,78,6,16,31,1,53,F,U,"22,300",28,2.621038824,2.296567021,2.564949358,1.609437912,2.833213344,1.098612289,2.397895273,A,59.26291209,2.740840024,39861,1,0,0
0,106308,18,101,15,27,55,6,12,21,1,45,M,U,"37,000",34,2.433613355,2.302585093,2.397895273,1.791759469,2.48490665,1.098612289,1.945910149,A,79,2.48490665,41058,0,0,0
0,106318,18,57,12,31,42,6,15,16,1,53,F,U,"19,900",30,2.442347035,2.316487998,2.397895273,1.609437912,2.079441542,1.386294361,1.609437912,A,17,2.539236994,34702,0,0,0
0,106366,17,41,13,33,35,6,15,15,0,46,M,U,"24,600",27,2.917770732,2.772588722,3.044522438,1.098612289,1.386294361,0.693147181,1.098612289,A,54,2.772588722,45137,0,0,0
1,106384,17,129,12,32,89,5,16,33,1,42,F,H,"57,900",27,2.346601978,2.280339484,2.302585093,2.48490665,4.025351691,2.197224577,3.258096538,A,59.26291209,2.351375257,46556,1,0,0
1,106488,15,103,15,36,73,6,17,29,1,49,F,U,"40,500",25,3.285038027,3.09421922,3.258096538,2.079441542,2.772588722,1.609437912,2.197224577,A,59.26291209,3.258096538,53570.85049,1,0,1
1,106583,20,123,13,32,74,6,17,34,1,49,M,H,"33,700",28,2.233235015,1.87946505,2.397895273,1.945910149,3.091042453,1.791759469,2.833213344,A,77,2.197224577,42554,0,0,0
0,106600,18,30,12,25,22,6,6,9,0,37,F,U,"66,300",51,2.302585093,2.197224577,2.397895273,1.386294361,1.609437912,0,0,A,73,2.585531718,46615,0,1,0
